MLBCODE,full_name
557201,Terry Craven
559824,Herbert Hofvendahl
565310,Richard Totten
566298,Richard Ruggles
565732,James Renfro
562537,William Maxwell
476846,Thomas Hamm
475673,Larry Tolliver
555915,Eugene Breinig
568052,Ronald Van Dyke
555110,William Barkley
477233,J. B. Jackson
569496,Bill Frost
556040,Harry Brown
475210,Ronald Davini
557838,Joseph Doerr
566195,Ronald Rosenow
556376,James Cain
568905,Kenneth Williamson
567118,Clifton Sisco
567944,Kenneth Suzawa
564937,Daro Quiring
559853,Darrell Hollar
558551,Noel Finley
474958,Louis Smith
609412,David Anderson
563757,George Nichols
556202,James Buker
555400,Robert Beran
557010,Thomas Cook
566864,Monte Sharp
556020,Charles Brown
566498,John Sauerbier
555489,James Bidwell
562083,Tom Lundgren
561364,Eric Krumlauf
476107,James Townsend
475502,Gary Finch
568095,Joseph Vari
474427,Alan Baur
565597,John Rawls
567849,Mike Strode
568489,Dewey Weaver
561431,Lamar LaBauve
557334,Ralph Custer
560692,Richard Jones
558377,Jan Fait
565077,Al Thomas
555764,Charles Bottom
556314,Val Bush
555359,Robert Bender
492665,Stump Merrill
569402,John Francis
566267,Ron Rowell
569629,Troy Garey
557135,Thomas Cottrell
558553,Thomas Finnegan
555397,Virgil Bentley
564815,Larry Price
569835,George Girard
558243,Lloyd Ennis
558305,James Eubanks
566699,Tom Schweitzer
474261,Frederick Moulder
556698,Arnie Chonko
557724,Alan Diamond
561112,Mike Kistner
565498,Joseph Racer
555743,Joseph Borowy
559868,Larry Holly
476922,Brent Vines
555971,Hugh Britton
559589,Bob Hergenrader
561896,Lawrence Lobb
555080,Roger Banze
476276,Peter Lentine
562501,Michael Mathias
555102,Gerald Bark
565680,James Rees
554812,Howard Arndt
560867,John Keirns
558448,Robert Felber
555490,John Biedenbach
556511,Robert Carlson
568441,Steven Waters
474601,Glen Flake
562601,John McCall
560282,Brandt Jackson
560808,Robert Karlblom
569165,Steve Wright
568790,Darryl Wilkins
569392,George Fowlkes
566286,Steve Rudanovich
475788,Harold Burke
474257,Robert Harvey
564952,Danny Talbott
564701,Joe Pollack
560373,Ron Jancek
562142,Jimmy Mack
554530,Rusty Adkins
561487,Dennis Lamb
555575,James Blakeney
561723,Lawrence Lembo
564431,Nathaniel Perkins
564910,Alan Putz
477126,Leonard Zandy
556225,Wayne Burdette
475625,Harry Wright
565154,Rhett Thompson
559414,Joe Hauptman
564430,Mike Perkins
566012,Jerry Robinson
560134,Randy Humphrey
568919,Michael Willis
568848,Ken Williams
467323,Mike Lanza
563704,Stephen Nelson
564473,Elvatous Peters
559596,John Hermanek
473581,David Tolley
558653,Jerry Foglia
566990,Charles Shreve
563759,Jim Nichols
555596,George Blaum
561940,Thomas Lomack
568160,Gene Vidoni
569462,Duane Freemon
476848,Bill Ferrell
555156,Steve Barrett
556895,Lynn Coleman
554769,Frank Antone
559827,Jim Hogan
554948,John Bacot
476272,Gregory Chlan
476855,Richard Small
563859,Don Novick
558819,John Green
561643,Lewis Lawson
475500,Dennis Malseed
556507,Kyle Carlin
555358,Milton Bender
560727,James Jordan
567203,Bobby Smith
474610,Steven Kokor
560107,Gary Hughes
555118,Carlton Barnes
476222,Clifton Matthew
559646,Darryl Hester
556610,Robert Chandler
565741,Ronald Renner
569132,Steve Wrenn
565854,Terry Ricketts
569644,Tom Garrett
558546,Jim Fink
557710,Mark Devitt
560422,Dennis Jensen
561418,Richard Kwasny
476044,William Carino
559461,Alvin Hazewinkle
567878,Paul Suchow
564788,Vic Prather
556889,Dave Coleman
569752,James Gibney
474012,James Ackley
557184,William Craig
560089,Ken Huebner
563344,James Moore
564741,Tommy Porter
562618,Harry McCarthy
564648,Neil Pittman
560192,Mike Hutson
569501,John Frye
562255,Paul Mankowski
556858,Berry Cohen
474009,Harlan Hinds
474283,Stephen Garman
560317,Roger Jackson
558938,Benny Grove
565778,John Reynolds
555599,Dale Blazure
564576,Frank Pickens
556274,Jeff Burns
567019,Eugene Sidor
567629,Edward Staron
474836,Ralph Durgin
569698,Joe Gegg
566156,Joe Romary
565739,Pascal Renn
562887,Larry McWherter
475759,Leroy McDonald
557213,Jackie Creel
563088,John Miklos
474928,Robert Roadarmel
569234,Lavis York
562063,Rudolph Luehs
556114,Paul Bruinsma
567509,Frank Spaziani
556065,Martin Brown
557676,Al Deravin
569119,Mel Workman
559350,Walter Harrison
473605,Eugene Garritt
564797,Allie Prescott
563074,Peter Middlekauff
556736,Pete Ciganovich
563777,Mike Nickels
566552,Richard Schaffer
569994,Michael Carty
559221,Larry Hansen
568675,Harold White
569340,Mike Zink
559009,Robert Gustafson
562144,Craig MacKay
475869,Robert Yingling
560696,Robert Jones
555502,Bob Biletnikoff
562027,Paul Lovrich
568393,David Warmbrod
555302,Joe Beck
567281,James Smith
556098,Tom Brown
565970,Richard Roberts
561824,William Lierman
564971,John Tartera
555157,Ralph Barrier
569410,Ray Frank
566920,Gary Shephard
473716,Joseph Bloom
570927,Greg Marotz
531501,Jimmy McFarland
561427,Ron Kyner
556680,Terry Childers
567823,Alvin Strane
562485,Ronald Masterson
476259,Joseph Braithwaite
556276,Michael Burns
476217,Ronald Pietila
473723,Leland White
555736,Glen Borkhuis
568360,Daniel Waraska
554572,Dave Aldrich
491219,Terry Harrison
556328,Bill Butler
557174,Robert Cox
558794,Bill Gray
562798,Louis McKown
476728,Daniel Devito
561284,Mike Koritko
568691,Michael White
560353,Rich Jakson
567591,Ray Stadler
565329,Dennis Trame
562160,Joe Madden
555123,Isaac Barnes
563276,Stephen Molberg
473589,Larry Linville
570004,Charles Casey
561624,Robert Lawler
565696,Berke Reichenbach
561640,James Lawson
568507,Neil Weber
560122,John Huizenga
558932,Ron Grossmiller
564900,Bob Purkhiser
476487,Paul Alderete
555784,Stanley Bowen
566784,David Sellers
562803,Timothy McLain
564584,Dennis Pierce
568302,Glen Wallace
557803,James Dix
555832,Craig Bozich
557313,Windy Currie
557702,Richard Devarney
476920,Conrad Bradison
564258,Doug Parsons
474440,Dennis Denning
559632,Jeff Herter
559855,Joe Holliday
569641,Mike Garrett
564522,Malcolm Petty
568082,Steve Vanderlip
557823,Doug Dobrei
563164,Wayne Miller
565044,Henry Tenney
558603,John Fleischaur
558087,Ken Eby
566884,Andrew Shea
594539,Victor Sorrell
565618,William Ray
557991,Jim Duffy
566818,Don Sessions
556043,James Brown
562203,Victor Majewski
555650,Jerry Boehmer
555537,Robert Bixler
563956,John Olander
570065,Jerome Cawley
556323,Gary Butcher
559481,Mike Hebert
555101,Gene Barisano
594487,Ralph Foytack
556809,Jesse Cleveland
569548,Arthur Gainous
566902,Leonard Shefliott
554913,Gary Avery
569508,Toby Frymire
559184,David Hanbury
562282,Walter Manuel
558072,Edward Earlywine
568047,Charles Van Camp
568467,James Watts
567850,Gary Strom
558875,James Gretta
569866,Jerry Gleisner
558143,Dale Ehler
558715,Ronald Gorey
569876,Ray Glinsky
555639,Gary Bodak
569907,Jack Goings
476200,William Grimes
559748,Ronnie Hillman
557626,Ron Delplanche
564589,John Pierce
561466,Luis Lagunas
560938,Patrick Kendig
556192,John Budnick
560324,Trenton Jackson
562269,Rick Manning
563273,Harry Mohr
565863,Greg Riddoch
568563,Mike Welton
565952,Archie Roberts
557565,Larry Deaton
558957,Robert Grzymala
568566,Jim Wendell
561814,Antonio Liberti
562335,Sanford Marks
556826,Aubrey Clore
564512,Alfred Pettes
566804,Percy Sensabaugh
474679,Robert Schanze
566167,Robert Rommes
561968,Scott Long
562227,Bob Malloy
555249,Marlyn Baum
555824,Henry Boykin
557940,Charles Drediger
565178,Tommy Thompson
560675,Lionel Jones
567695,John Stephens
558511,Gary Fields
569968,Rich Thoms
476511,Ernest De Filippis
555972,Wayne Britton
563300,William Monroe
555298,Richard Bechtel
562013,Steve Lough
427166,Dale Ford
557542,Jerry Day
565150,Michael Thompson
563615,Roy Myers
554746,Steve Andraiga
557623,Paul DeLoca
560267,Jon Ives
556521,Gary Carnegie
554521,Jan Adelman
558006,Dale Dulaney
559320,Jimmy Harris
567262,Gary Smith
568167,John Vignone
566055,John Rockwell
558248,Joe Entiero
561188,Paul Knight
475198,Michael Kenyon
569807,Mario Gillio
559224,Roger Hansen
558537,Dale Fincher
477215,Edward Southard
476172,Carl Cmejrek
555731,Jerry Borga
563262,Tom Moeller
569940,Ralph Gonzales
569693,George Gazegorek
561818,Richard Licini
565119,Reginald Thomas
563361,Robert Moore
560486,Gerald Johnson
562957,Louis Mellini
557235,Gregory Croft
475565,Guy McTheny
555222,Bruce Bates
569911,Jack Goldberg
475517,Steven Chilcott
556243,Dean Burk
557652,Jim DeNeff
475423,Michael Biko
476171,Alan Santorini
561259,Rick Konik
474458,Theodore Parks
560194,Larry Hutton
560609,Bob Jones
568211,Byron Von
568429,Roger Washington
477168,Ronald Crook
562667,Joseph McCullough
556160,C.E. Bryson
555791,O.L. Bowers
555151,Dan Barrett
476664,David Frost
567153,Pat Skrable
477137,Fabien Mang
476388,Billy Lynch
558515,Scott Fields
560905,James Kelly
559480,Joseph Hebert
475656,Leo Pinnick
475506,Donald Linehan
558848,John Greene
473855,John D'Auria
559789,Rick Hoban
564110,Robert Owens
569797,Bill Gillean
554687,Patrick Amos
569043,Dave Wolfe
565013,Terry Taylor
563881,Mike Oates
569788,Robert Gilhooley
558902,Richard Grimaldi
474925,Wayne Francingues
594462,James Carroll
565155,Richard Thompson
560444,Billy Joe
476052,Richard Curbow
474628,Wallace Smallwood
477005,Robert Spence
475350,James Suskiewich
567631,Robert Starr
561432,John Laberrique
561425,William Kyle
568888,Thomas Williams
473736,Dave Lambert
557021,Randolph Coon
474374,Karl Simon
554955,Jerry Bagwell
557694,Robert Desjardins
557897,Richard Dost
562725,Wayne McGhee
477110,Marcus Rhaney
562998,Gerald Merlet
475808,Donald Cooksey
561622,Buddy Lawhorn
568594,Charles West
555541,Carl Black
557524,William Davis
568415,Richard Washburn
474003,Eugene Spatz
475736,Gordon Allen
556427,Dale Campbell
561836,Eddie Lindbald
555662,Warren Bogle
474194,Thomas Koziol
475044,Edward Bruksch
559751,Kim Hillstrom
555239,Edward Bauer
557750,John Dickson
555294,Michael Beaver
559803,Alvis Hodges
474115,Gary Sprague
567683,Steve Steitz
475474,Robert Welz
566122,Stephen Rogers
473679,Keith Wade
561799,Gary Lewis
560363,Dennis James
558729,Richard Gouin
566371,Wayne Ryan
568116,Clarence Vaughns
562111,Richard Lynn
567232,Daniel Smith
563899,Bob O'Brien
569506,John Fryer
555172,Jerry Bartee
567350,Robert Smith
556422,William Camp
561293,Charles Koselke
559314,Harold Harris
475448,David Grawe
476547,Hagan Anderson
561645,Bill Laxton
563841,Ron Norris
476735,John Beaton
567514,David Speas
557878,James Doran
474007,Robert Weisenberg
476524,Simon Ashbrook
556004,Tom Brooks
562646,Roger McComas
568014,Jerry Szukala
555802,John Bowman
476444,Samuel Stewart
558642,Michael Floyd
562902,Marty Meagher
562709,Michael McFarland
560181,Gerald Hurt
477216,Stephen Reid
476399,James Cartlidge
473704,Michael Irish
555017,Stanley Baker
474199,Louis Coccia
555137,Steve Barnhill
570091,Randy Coley
475878,Raymond Huett
475547,James Mottine
558382,Frank Fall
559391,Sli Harvey
554545,Ernie Aguirre
563122,John Miller
563146,Robert Miller
563474,Randy Moseley
561537,Gary Laney
473710,Samuel Narron
562871,Daniel McNulty
565686,David Reeves
555719,Dan Bootcheck
564593,Paul Pierce
556711,Gerald Christman
560630,Dennis Jones
474757,James Needham
475121,Russell Vitallo
474934,Nikola Radakovic
559724,J.D. Hill
557584,Nicholas DeFlorio
561382,Clyde Kuehn
559620,Larry Herring
567005,Coie Shumaker
559656,Tim Hewes
563608,David Myers
567577,Ken Stabler
557300,William Cupp
476723,Ollie Coffey
564874,Paul Pryor
557333,Brian Cusino
562772,Robert McKee
563465,Scott Morton
558783,Jack Grasing
565190,Dennis Thornton
474684,Nyal Leslie
555517,Tom Binkowski
569995,John Caruso
559408,William Hathaway
556315,Elby Bushong
474429,Wayne Brescher
568569,Dewayne Wendt
559216,Gregg Hansen
473862,Roger Dutton
559348,Pat Harrison
561674,Clifford Lee
566698,Ricky Schwartz
561162,Bob Kloss
554838,Dave Arrington
563029,Robert Mewes
556288,Kenneth Burrow
476094,Michael Holbrook
563209,Mike Minster
560036,Edward Howell
474310,Robert Dickman
567705,Thomas Stephenson
562999,Jack Merlet
554864,Joe Atilee
555533,Larry Bishop
560646,James Jones
475958,Bill Fisher
555407,Chet Bergalowski
474312,Jackson Sexton
565937,Edward Robbins
474585,Chandler Simonds
560971,Dan Kerns
475717,Gary Kirtlan
570063,Ron Chesebro
475229,Michael Eppler
569701,Jack Gehrke
594500,Douglas Hansen
559016,Richard Guy
558353,Robert Eyer
563062,John Michael
473698,Terrnce Murphy
563226,Anthony Mitchell
476186,Gaston Holland
563893,Ken O'Brien
564172,William Palmer
557968,Thomas Dryja
564614,Vic Pilar
559510,Raymond Heller
560497,Jack Johnson
564745,John Posen
556445,Romel Canada
476360,Thomas Maurer
564147,Edward Palat
476717,Ronald Berta
564333,Alan Pauska
558857,Harry Greenfield
562070,Douglas Lukens
557701,Paul Devaney
558681,Jack Foreman
566205,David Ross
567737,John Stewart
558696,Donell Goodwin
473601,Herbert Doebler
566940,Robert Sherry
568694,Minton White
561245,Gary Kollman
559644,William Hess
565622,James Raynor
568230,Bruce Wade
566182,Dave Rose
554988,Darrell Baker
556883,Mike Cole
556124,Bernard Burns
475048,Jeff Rude
564503,Geoff Petrie
564311,Frank Patterson
558922,Fred Grooms
427123,Rich Donnelly
565286,William Toney
473559,James Wingate
559541,Thomas Henderson
561367,Gary Krupinski
567800,William Stone
565792,Richard Rhine
559813,Robert Hoey
565151,Michael Thompson
558658,Claude Fontenot
474415,Charles Lelas
566889,John Shearer
561215,James Kobi
564547,Ed Phillips
560619,Charles Jones
568184,LeRoy Visor
477059,Monte Little
564580,Glenn Pickren
563101,Barry Miller
562506,Jerry Matney
556378,Roger Cain
561345,Gerald Kremer
473934,James Babyak
564877,Rodney Pryor
561308,James Kovalsky
555728,Bill Borelli
557624,Robert DeLong
566952,Allen Shiflet
564852,Joseph Proctor
473576,Richard Summers
564975,Joseph Tassone
558837,William Green
565449,Dennis Udy
557597,Ron Del Planche
569529,Nick Furlong
565662,Dale Reed
562128,Philip MacDonald
476468,Richard Buff
556022,Charlie Brown
559363,Ronald Hart
594522,Claude Passeau
473773,Randall Hooper
561626,James Lawrence
565410,Edward Turnbull
568471,Samuel Watts
565494,Kenneth Raab
558814,Ed Green
561675,Cyrus Lee
564015,William O'Neill
567041,James Silestrini
560786,Dwayne Kalmer
564129,Jerry Paetzhold
566586,Tom Schleer
558830,Rudolph Green
559399,Michael Hastings
559996,Larry Housley
562551,John Mayer
564153,Jim Palm
560637,Ellsworth Jones
567535,Dale Spier
563241,Robert Mitchell
562986,Craig Menzl
567033,Mike Sigman
566121,Robert Rogers
476056,William Steinkamp
557509,Rick Davis
556997,Edward Cook
476128,Garry Ratliff
476952,Alan Jackson
557102,Richard Corsetto
559395,Earl Hash
563900,Rod O'Brien
555758,Robert Bossom
564025,Robert Orange
475087,James Blight
476802,Michael Fuchs
475205,Henry Medlin
558405,Clifford Farmer
476539,Thomas Tutko
564223,Martin Parker
567585,Thomas Stack
561854,Bernard Linn
569212,Mickey Yates
563861,Clement Nowakowski
562866,James McNeil
559927,Jeff Hopkins
559200,Bill Hanley
474883,Jerry Clark
554618,Ron Allen
556326,Robert Butkus
564918,Larry Pyle
566129,Ted Rohde
568113,Stephen Vaughn
555860,Denny Brady
558793,James Gravley
563906,Bruce Ocken
477101,Frank Vanzin
556911,Eugene Collins
568646,Thomas Whelan
563103,Charles Miller
563824,Michael Noonan
557483,Irl Davis
569378,Ronald Fournier
560811,Julian Karp
473899,John Guest
559856,Richard Holliday
467218,Robert Buchanan
563570,Wilbert Murphy
473572,Glen Bisbing
475951,Daniel Blood
558626,Jerry Florence
560437,John Jiles
476307,Danny Vossler
555614,William Blucher
556807,Clarence Cleveland
475744,James Chenevert
563762,Michael Nichols
476821,William Kelley
566866,Robert Sharp
566445,James Sanders
565385,Marvin Tucker
567305,Kenneth Smith
555883,Michael Brannan
477058,Isaac Fuggett
566589,Richard Schlesinger
477260,Larry Stout
555279,Daniel Beard
567938,Charles Sutton
563377,Dennis Moran
559635,John Herzing
561862,Michael Lisetski
569168,William Wright
569523,Jack Fulmer
569472,Dana Freudeman
569169,William Wright
562899,Jerry Meadows
563386,William Moray
568155,Earl Vickers
567802,Clarence Stoner
564499,Walter Peto
555522,Robert Biscan
475815,Robert Leatherwood
561945,Thomas Lomicky
554966,Calvin Bailey
555605,Larry Blixt
559923,Charles Hopkins
565079,Andrew Thomas
569500,James Frye
555147,Ronnie Barr
561936,Frank Lolich
565554,Allen Ramsey
558615,John Fletcher
568650,Jim Whinery
559235,Steve Hanson
558596,Mike Flanagan
569154,Larry Wright
475666,Thomas Buchenberger
564740,Tom Porter
562090,Glenn Lusk
558122,Larry Edwards
475827,Timothy White
560517,John Johnson
564739,Robin Porter
567135,Jim Skeins
554933,Michael Babler
562302,John Marcum
565538,William Ralston
475822,Michael Colin
564239,Terrence Parks
475126,Rex Hein
558137,Steve Egan
475070,Adrian Kent
566623,Jerry Schoen
559715,Dale Hill
567218,Clarence Smith
473885,Ben Farrel
557563,Robert Dearrah
559132,Dana Halvorson
556563,Mike Carruthers
568050,Donald Van Deusen
562388,James Martin
567618,Douglas Stanley
563646,Preston Nash
563068,Marc Michel
474834,James Limke
473726,Robert Perruchon
569326,Robert Ziegler
561509,Walter Lampmann
567365,Steve Smith
554731,Robert Anderson
569897,Richard Goedert
562774,David McKelvey
474508,Daniel Stoligrosz
555317,Jodie Beeler
556217,Louie Bunch
554614,Raymond Allen
557365,Seaton Daly
567328,Mickey Smith
557812,Nathaniel Dixon
565288,Taylor Toomey
473594,Tommie Campbell
473759,Michael Wysocki
569349,John Zotz
476367,Kenneth Danson
568344,Larry Walters
564908,Christopher Putnam
566323,Cazzie Russell
475328,Benny Looper
558899,Otis Griggs
556517,Bruce Carmichael
556928,Walter Collins
556125,George Bruns
568554,Richard Well
557496,Lamar Davis
569139,David Wright
557651,Conrad DeNeault
554683,Vincent Ammerata
562261,Paul Mann
475394,Richard Pecore
561100,Donald Kirkland
561517,Lawrence Land
560431,Larry Jerrel
562406,Mike Martin
555314,Norbert Beddow
562324,Jerry Marion
560231,Louis Inman
561121,Dean Klahr
556174,Richard Bucholtz
566553,Robert Schaffer
569667,Kelly Gaston
560623,Dallas Jones
564500,Vincent Petrarca
475295,Ronald Henson
561226,Ronald Koehler
560755,Walter Joyner
569718,Donald Genussa
567774,Terry Stofer
474887,James Daun
554599,Thomas Alger
563877,Arnold Nyulassy
566785,John Sellers
562276,Edward Mantie
558914,William Grogan
476390,Richard Wicks
563321,Robert Moone
564702,Daniel Pollard
561682,John Lee
565559,Stanley Rand
557618,Donald Del'Mazzio
569931,Harry Gonso
562598,Gary McCabe
555686,Frank Bon
570127,Roy Johnson
569559,Marvin Galliher
564590,Michael Pierce
567881,Steve Sueeters
554505,Richard Adams
558998,Henry Gunther
570021,Robert Cassady
559366,Patrick Hartigan
567425,Dick Snyder
566389,Jerry Sabourin
559371,Forrest Hartline
562336,Tim Marks
564446,Kenneth Perrin
568075,John Vance
565228,Ron Timko
594544,Bruce Taylor
562658,Melvin McCoy
560030,Steven Howder
555395,Robert Bentley
476871,Willie Richardson
562100,Eli Lyles
474125,Boyd Van Patten
555238,Charley Baudier
557561,Stephen Dean
560255,Tommie Iseminger
558951,Jimmy Gruber
558732,Ron Goulet
558227,James Engel
561132,Larry Kleem
558430,Paul Faust
562530,Radford Mawhinney
559817,Dave Hoffman
560200,Russell Hyder
558334,Steve Evans
558303,Jerry Etheridge
556673,William Cheslock
561785,Jon Levig
567293,Jim Smith
473798,Jimmie Jackson
561247,William Kollman
561702,Tom Lee
560483,Gary Johnson
559142,Hugh Hamilton
554744,Gerald Anding
567238,David Smith
554799,James Arkell
556644,Robert Castiglione
564630,Ron Pinsenchaun
562491,Thomas Matakanski
563346,James Moore
564356,Ronald Pearson
561303,Chris Kougias
557810,Eddie Dixon
569590,Richard Ganulin
560866,Fred Keimel
558028,Dale Dunham
559065,Charles Haje
559950,Michael Horn
567726,Richard Stevenson
565116,Phillip Thomas
557431,John Davasko
565658,Donald Reece
476995,William Hahn
555301,James Beck
