year,mlb_id,pitch_type,times
2008,134260,FT,148
2008,134260,IN,20
2008,134260,KC,8
2008,134260,KN,1
2008,134260,PO,12
2008,134260,SI,265
2008,134260,SL,295
2008,134320,FF,4
2008,134320,FT,2
2008,134320,SL,1
2008,134341,CH,90
2008,134341,CU,101
2008,134341,FC,110
2008,134341,FF,462
2008,134341,FS,24
2008,134341,FT,118
2008,134341,IN,4
2008,134341,KC,14
2008,134341,PO,1
2008,134341,SI,156
2008,134341,SL,156
2008,135783,CH,68
2008,135783,CU,53
2008,135783,FC,18
2008,135783,FF,168
2008,135783,FS,8
2008,135783,FT,72
2008,135783,IN,4
2008,135783,KC,4
2008,135783,SI,116
2008,135783,SL,96
2008,135784,CH,169
2008,135784,CU,127
2008,135784,EP,2
2008,135784,FA,1
2008,135784,FC,101
2008,135784,FF,765
2008,135784,FS,14
2008,135784,FT,308
2008,135784,IN,8
2008,135784,KC,6
2008,135784,KN,16
2008,135784,PO,10
2008,135784,SI,345
2008,135784,SL,254
2008,136263,CH,1
2008,136263,FF,3
2008,136263,FT,3
2008,136263,SI,3
2008,136263,SL,3
2008,136267,CH,226
2008,136267,CU,181
2008,136267,FA,2
2008,136267,FC,108
2008,136267,FF,869
2008,136267,FO,2
2008,136267,FS,41
2008,136267,FT,330
2008,136267,IN,6
2008,136267,KC,2
2008,136267,KN,14
2008,136267,SI,299
2008,136267,SL,418
2008,136304,CU,1
2008,136304,FF,11
2008,136304,FS,1
2008,136500,CH,102
2008,136500,CU,88
2008,136500,FC,30
2008,136500,FF,406
2008,136500,FS,10
2008,136500,FT,89
2008,136500,KC,6
2008,136500,KN,7
2008,136500,SI,160
2008,136500,SL,184
2008,136602,CH,10
2008,136602,CU,11
2008,136602,FF,63
2008,136602,FS,1
2008,136602,FT,19
2008,136602,SI,29
2008,136602,SL,12
2008,136660,CH,194
2008,136660,CU,157
2008,136660,FC,130
2008,136660,FF,773
2008,136660,FS,36
2008,136660,FT,243
2008,136660,KC,9
2008,136660,SI,339
2008,136660,SL,435
2008,136664,CH,33
2008,136664,CU,26
2008,136664,FC,15
2008,136664,FF,161
2008,136664,FS,3
2008,136664,FT,34
2008,136664,SI,69
2008,136664,SL,61
2008,136722,CH,253
2008,136722,CU,143
2008,136722,EP,3
2008,136722,FC,73
2008,136722,FF,549
2008,136722,FO,4
2008,136722,FS,35
2008,136722,FT,261
2008,136722,IN,12
2008,136722,KC,15
2008,136722,KN,29
2008,136722,SI,287
2008,136722,SL,175
2008,136724,CH,93
2008,136724,CU,57
2008,136724,EP,1
2008,136724,FC,15
2008,136724,FF,163
2008,136724,FS,22
2008,136724,FT,39
2008,136724,KC,1
2008,136724,KN,8
2008,136724,SI,95
2008,136724,SL,86
2008,136727,CH,2
2008,136727,FF,3
2008,136767,CH,40
2008,136767,CU,33
2008,136767,EP,1
2008,136767,FC,36
2008,136767,FF,108
2008,136767,FS,2
2008,136767,FT,39
2008,136767,PO,1
2008,136767,SI,61
2008,136767,SL,53
2008,136770,CH,234
2008,136770,CU,153
2008,136770,FC,111
2008,136770,FF,631
2008,136770,FS,42
2008,136770,FT,201
2008,136770,IN,12
2008,136770,KC,30
2008,136770,KN,13
2008,136770,SI,310
2008,136770,SL,280
2008,136780,CH,158
2008,136780,CU,140
2008,136780,EP,2
2008,136780,FC,156
2008,136780,FF,537
2008,136780,FS,9
2008,136780,FT,141
2008,136780,IN,4
2008,136780,KC,21
2008,136780,KN,9
2008,136780,PO,1
2008,136780,SI,253
2008,136780,SL,272
2008,136860,CH,329
2008,136860,CU,241
2008,136860,FA,2
2008,136860,FC,131
2008,136860,FF,823
2008,136860,FS,75
2008,136860,FT,302
2008,136860,IN,48
2008,136860,KC,8
2008,136860,KN,3
2008,136860,PO,1
2008,136860,SI,340
2008,136860,SL,347
2008,136880,CH,3
2008,136880,FF,1
2008,136880,FT,4
2008,136880,SL,3
2008,137002,CH,77
2008,137002,CU,62
2008,137002,FC,33
2008,137002,FF,394
2008,137002,FS,9
2008,137002,FT,83
2008,137002,KC,2
2008,137002,KN,10
2008,137002,PO,3
2008,137002,SI,109
2008,137002,SL,171
2008,137006,CH,104
2008,137006,CU,78
2008,137006,FA,1
2008,137006,FC,74
2008,137006,FF,431
2008,137006,FS,22
2008,137006,FT,114
2008,137006,IN,4
2008,137006,KC,9
2008,137006,PO,2
2008,137006,SI,227
2008,137006,SL,137
2008,137140,CH,68
2008,137140,CU,46
2008,137140,FC,11
2008,137140,FF,192
2008,137140,FS,8
2008,137140,FT,63
2008,137140,IN,10
2008,137140,KC,3
2008,137140,SI,67
2008,137140,SL,72
2008,137140,UN,1
2008,150011,FF,3
2008,150011,SL,1
2008,150020,CH,117
2008,150020,CU,76
2008,150020,FA,9
2008,150020,FC,52
2008,150020,FF,373
2008,150020,FS,29
2008,150020,FT,89
2008,150020,PO,1
2008,150020,SI,175
2008,150020,SL,208
2008,150029,CH,177
2008,150029,CU,170
2008,150029,FA,1
2008,150029,FC,87
2008,150029,FF,875
2008,150029,FS,24
2008,150029,FT,265
2008,150029,IN,4
2008,150029,KC,6
2008,150029,PO,3
2008,150029,SI,436
2008,150029,SL,369
2008,150040,CH,76
2008,150040,CU,93
2008,150040,FA,2
2008,150040,FC,43
2008,150040,FF,351
2008,150040,FS,11
2008,150040,FT,135
2008,150040,KC,5
2008,150040,KN,23
2008,150040,PO,1
2008,150040,SI,154
2008,150040,SL,137
2008,150061,CH,88
2008,150061,CU,89
2008,150061,FC,82
2008,150061,FF,383
2008,150061,FS,5
2008,150061,FT,114
2008,150061,KC,22
2008,150061,KN,1
2008,150061,PO,4
2008,150061,SI,192
2008,150061,SL,182
2008,150071,CH,133
2008,150071,CU,90
2008,150071,FC,51
2008,150071,FF,438
2008,150071,FS,19
2008,150071,FT,112
2008,150071,IN,4
2008,150071,KC,2
2008,150071,KN,5
2008,150071,PO,1
2008,150071,SI,230
2008,150071,SL,158
2008,150089,CH,3
2008,150089,CU,3
2008,150089,FC,2
2008,150089,FF,10
2008,150089,FT,12
2008,150089,KC,1
2008,150089,SI,3
2008,150089,SL,9
2008,150093,CH,165
2008,150093,CU,202
2008,150093,FC,84
2008,150093,FF,567
2008,150093,FS,24
2008,150093,FT,159
2008,150093,IN,32
2008,150093,KC,2
2008,150093,KN,1
2008,150093,SI,229
2008,150093,SL,409
2008,150100,CH,291
2008,150100,CU,217
2008,150100,EP,1
2008,150100,FC,127
2008,150100,FF,914
2008,150100,FS,41
2008,150100,FT,278
2008,150100,IN,28
2008,150100,KC,14
2008,150100,SC,2
2008,150100,SI,443
2008,150100,SL,525
2008,150116,CH,20
2008,150116,CU,8
2008,150116,FC,1
2008,150116,FF,126
2008,150116,FS,8
2008,150116,FT,43
2008,150116,SI,26
2008,150116,SL,33
2008,150134,CH,58
2008,150134,CU,33
2008,150134,FC,25
2008,150134,FF,241
2008,150134,FS,4
2008,150134,FT,41
2008,150134,IN,4
2008,150134,KN,11
2008,150134,SI,52
2008,150134,SL,48
2008,150137,CH,14
2008,150137,CU,9
2008,150137,FC,8
2008,150137,FF,44
2008,150137,FS,5
2008,150137,FT,21
2008,150137,KC,3
2008,150137,SI,24
2008,150137,SL,24
2008,150148,CH,100
2008,150148,CU,116
2008,150148,FA,1
2008,150148,FC,91
2008,150148,FF,420
2008,150148,FS,21
2008,150148,FT,134
2008,150148,KC,11
2008,150148,KN,30
2008,150148,SI,199
2008,150148,SL,249
2008,150153,CH,5
2008,150153,CU,4
2008,150153,FF,33
2008,150153,FS,10
2008,150153,FT,5
2008,150153,SI,1
2008,150153,SL,9
2008,150178,CH,31
2008,150178,CU,41
2008,150178,FC,32
2008,150178,FF,244
2008,150178,FS,10
2008,150178,FT,60
2008,150178,IN,2
2008,150178,KN,9
2008,150178,PO,1
2008,150178,SI,59
2008,150178,SL,108
2008,150188,CH,2
2008,150207,CU,3
2008,150207,FC,1
2008,150207,FF,2
2008,150207,SI,1
2008,150212,CH,81
2008,150212,CU,62
2008,150212,FA,1
2008,150212,FC,63
2008,150212,FF,415
2008,150212,FS,11
2008,150212,FT,59
2008,150212,IN,15
2008,150212,KC,1
2008,150212,KN,4
2008,150212,SI,182
2008,150212,SL,143
2008,150217,CH,260
2008,150217,CU,167
2008,150217,FC,46
2008,150217,FF,646
2008,150217,FS,36
2008,150217,FT,225
2008,150217,IN,1
2008,150217,KC,6
2008,150217,KN,5
2008,150217,PO,1
2008,150217,SI,319
2008,150217,SL,174
2008,150218,CH,70
2008,150218,CU,39
2008,150218,EP,3
2008,150218,FC,21
2008,150218,FF,121
2008,150218,FS,15
2008,150218,FT,68
2008,150218,IN,4
2008,150218,KC,6
2008,150218,SI,78
2008,150218,SL,57
2008,150218,UN,1
2008,150221,CH,2
2008,150221,SL,4
2008,150224,CH,20
2008,150224,CU,18
2008,150224,FC,12
2008,150224,FF,117
2008,150224,FS,3
2008,150224,FT,43
2008,150224,IN,4
2008,150224,KC,2
2008,150224,KN,2
2008,150224,PO,1
2008,150224,SI,70
2008,150224,SL,58
2008,150229,CH,201
2008,150229,CU,163
2008,150229,EP,1
2008,150229,FA,1
2008,150229,FC,94
2008,150229,FF,689
2008,150229,FS,22
2008,150229,FT,130
2008,150229,IN,12
2008,150229,KC,11
2008,150229,KN,2
2008,150229,PO,3
2008,150229,SI,277
2008,150229,SL,258
2008,150230,CU,4
2008,150230,FC,2
2008,150230,FF,32
2008,150230,FT,10
2008,150230,SI,6
2008,150230,SL,2
2008,150244,CH,6
2008,150244,CU,5
2008,150244,FF,3
2008,150244,FT,1
2008,150244,SL,1
2008,150268,CH,202
2008,150268,CU,147
2008,150268,FC,97
2008,150268,FF,483
2008,150268,FS,22
2008,150268,FT,158
2008,150268,IN,8
2008,150268,KC,4
2008,150268,SI,199
2008,150268,SL,366
2008,150268,UN,2
2008,150275,CH,58
2008,150275,CU,75
2008,150275,FA,1
2008,150275,FC,49
2008,150275,FF,348
2008,150275,FS,13
2008,150275,FT,58
2008,150275,KC,3
2008,150275,SI,90
2008,150275,SL,196
2008,150277,CH,4
2008,150277,CU,12
2008,150277,FC,7
2008,150277,FF,63
2008,150277,FT,13
2008,150277,SI,41
2008,150277,SL,9
2008,150284,CH,1
2008,150284,CU,1
2008,150284,FF,10
2008,150284,FT,2
2008,150284,SI,2
2008,150286,CH,110
2008,150286,CU,67
2008,150286,EP,1
2008,150286,FA,2
2008,150286,FC,56
2008,150286,FF,322
2008,150286,FO,4
2008,150286,FS,17
2008,150286,FT,79
2008,150286,IN,12
2008,150286,KC,8
2008,150286,KN,12
2008,150286,SI,138
2008,150286,SL,83
2008,150289,CH,247
2008,150289,CU,260
2008,150289,EP,1
2008,150289,FC,161
2008,150289,FF,805
2008,150289,FS,42
2008,150289,FT,187
2008,150289,IN,31
2008,150289,KC,27
2008,150289,KN,25
2008,150289,PO,5
2008,150289,SI,369
2008,150289,SL,383
2008,150302,CH,13
2008,150302,CU,17
2008,150302,FC,4
2008,150302,FF,92
2008,150302,FS,5
2008,150302,FT,22
2008,150302,PO,1
2008,150302,SI,38
2008,150302,SL,22
2008,150317,CH,121
2008,150317,CU,116
2008,150317,FC,66
2008,150317,FF,488
2008,150317,FS,14
2008,150317,FT,103
2008,150317,KC,6
2008,150317,KN,5
2008,150317,PO,1
2008,150317,SI,189
2008,150317,SL,226
2008,150319,CH,5
2008,150319,CU,5
2008,150319,FC,3
2008,150319,FF,40
2008,150319,FS,1
2008,150319,FT,10
2008,150319,SI,13
2008,150319,SL,8
2008,150322,CH,6
2008,150322,CU,5
2008,150322,FF,18
2008,150322,FT,12
2008,150322,KC,1
2008,150322,SI,19
2008,150322,SL,1
2008,150324,CH,125
2008,150324,CU,111
2008,150324,FC,71
2008,150324,FF,463
2008,150324,FS,20
2008,150324,FT,209
2008,150324,IN,22
2008,150324,KC,6
2008,150324,PO,1
2008,150324,SI,339
2008,150324,SL,304
2008,150337,CU,1
2008,150337,FF,7
2008,150337,SI,5
2008,150337,SL,5
2008,150348,CH,33
2008,150348,CU,46
2008,150348,FC,45
2008,150348,FF,286
2008,150348,FS,4
2008,150348,FT,61
2008,150348,KC,1
2008,150348,KN,4
2008,150348,PO,2
2008,150348,SI,120
2008,150348,SL,92
2008,150353,CH,54
2008,150353,CU,48
2008,150353,FC,24
2008,150353,FF,245
2008,150353,FS,5
2008,150353,FT,26
2008,150353,IN,4
2008,150353,KC,8
2008,150353,SI,73
2008,150353,SL,59
2008,150359,CH,1
2008,150359,CU,1
2008,150359,FF,5
2008,150359,FT,6
2008,150359,SL,3
2008,150367,CH,24
2008,150367,CU,29
2008,150367,FC,10
2008,150367,FF,88
2008,150367,FS,6
2008,150367,FT,19
2008,150367,SI,55
2008,150367,SL,50
2008,150382,CU,2
2008,150382,FC,3
2008,150382,FF,7
2008,150393,FF,4
2008,150396,CH,206
2008,150396,CU,114
2008,150396,FC,64
2008,150396,FF,755
2008,150396,FS,24
2008,150396,FT,172
2008,150396,IN,38
2008,150396,KC,4
2008,150396,KN,18
2008,150396,PO,1
2008,150396,SI,332
2008,150396,SL,212
2008,150398,CH,210
2008,150398,CU,98
2008,150398,FA,1
2008,150398,FC,33
2008,150398,FF,362
2008,150398,FS,59
2008,150398,FT,150
2008,150398,IN,2
2008,150398,KC,10
2008,150398,PO,1
2008,150398,SC,1
2008,150398,SI,209
2008,150398,SL,160
2008,150404,CH,13
2008,150404,CU,27
2008,150404,FA,1
2008,150404,FC,6
2008,150404,FF,83
2008,150404,FS,6
2008,150404,FT,24
2008,150404,SI,36
2008,150404,SL,26
2008,150411,CH,129
2008,150411,CU,136
2008,150411,FC,64
2008,150411,FF,465
2008,150411,FS,30
2008,150411,FT,132
2008,150411,IN,33
2008,150411,KC,1
2008,150411,KN,4
2008,150411,SI,140
2008,150411,SL,181
2008,150415,CH,117
2008,150415,CU,100
2008,150415,FA,1
2008,150415,FC,52
2008,150415,FF,533
2008,150415,FS,20
2008,150415,FT,109
2008,150415,IN,13
2008,150415,KC,7
2008,150415,KN,28
2008,150415,PO,1
2008,150415,SI,138
2008,150415,SL,147
2008,150416,CH,21
2008,150416,CU,16
2008,150416,FC,12
2008,150416,FF,69
2008,150416,FT,18
2008,150416,SI,41
2008,150416,SL,26
2008,150421,CH,131
2008,150421,CU,116
2008,150421,FC,122
2008,150421,FF,572
2008,150421,FS,22
2008,150421,FT,182
2008,150421,IN,8
2008,150421,KC,19
2008,150421,KN,13
2008,150421,SI,305
2008,150421,SL,308
2008,150430,CH,3
2008,150430,CU,1
2008,150430,FC,1
2008,150430,FT,5
2008,150439,CH,249
2008,150439,CU,136
2008,150439,FA,1
2008,150439,FC,63
2008,150439,FF,553
2008,150439,FO,4
2008,150439,FS,35
2008,150439,FT,168
2008,150439,IN,5
2008,150439,KC,14
2008,150439,KN,14
2008,150439,PO,3
2008,150439,SI,323
2008,150439,SL,190
2008,150449,CH,238
2008,150449,CU,160
2008,150449,FC,57
2008,150449,FF,541
2008,150449,FS,30
2008,150449,FT,210
2008,150449,IN,5
2008,150449,KC,3
2008,150449,KN,10
2008,150449,SI,224
2008,150449,SL,244
2008,150449,UN,1
2008,150456,CH,124
2008,150456,CU,89
2008,150456,FC,45
2008,150456,FF,457
2008,150456,FS,24
2008,150456,FT,176
2008,150456,IN,14
2008,150456,KC,4
2008,150456,KN,5
2008,150456,PO,3
2008,150456,SI,169
2008,150456,SL,139
2008,150472,CH,53
2008,150472,CU,31
2008,150472,FA,1
2008,150472,FC,41
2008,150472,FF,180
2008,150472,FS,5
2008,150472,FT,68
2008,150472,PO,1
2008,150472,SI,64
2008,150472,SL,59
2008,150479,CH,228
2008,150479,CU,174
2008,150479,FC,56
2008,150479,FF,679
2008,150479,FS,47
2008,150479,FT,234
2008,150479,IN,5
2008,150479,KC,11
2008,150479,KN,1
2008,150479,PO,2
2008,150479,SI,315
2008,150479,SL,180
2008,150482,CH,2
2008,150482,CU,14
2008,150482,FC,12
2008,150482,FF,55
2008,150482,FT,14
2008,150482,PO,1
2008,150482,SI,2
2008,150482,SL,39
2008,150484,CH,112
2008,150484,CU,119
2008,150484,FA,1
2008,150484,FC,91
2008,150484,FF,440
2008,150484,FO,1
2008,150484,FS,29
2008,150484,FT,128
2008,150484,IN,20
2008,150484,KC,11
2008,150484,KN,32
2008,150484,PO,1
2008,150484,SI,225
2008,150484,SL,231
2008,204020,CH,319
2008,204020,CU,150
2008,204020,EP,2
2008,204020,FC,112
2008,204020,FF,839
2008,204020,FS,84
2008,204020,FT,288
2008,204020,IN,45
2008,204020,KC,3
2008,204020,PO,4
2008,204020,SI,410
2008,204020,SL,239
2008,206551,CH,169
2008,206551,CU,135
2008,206551,EP,2
2008,206551,FC,137
2008,206551,FF,740
2008,206551,FS,21
2008,206551,FT,194
2008,206551,IN,10
2008,206551,KC,20
2008,206551,KN,20
2008,206551,PO,6
2008,206551,SI,305
2008,206551,SL,282
2008,207267,CH,9
2008,207267,CU,5
2008,207267,FF,14
2008,207267,FT,11
2008,207267,SI,31
2008,207267,SL,15
2008,209315,CH,50
2008,209315,CU,25
2008,209315,FC,11
2008,209315,FF,117
2008,209315,FS,25
2008,209315,FT,48
2008,209315,KC,1
2008,209315,SI,67
2008,209315,SL,52
2008,217096,CH,12
2008,217096,CU,18
2008,217096,FC,2
2008,217096,FF,79
2008,217096,FS,4
2008,217096,FT,17
2008,217096,SI,43
2008,217096,SL,14
2008,217100,CH,64
2008,217100,CU,56
2008,217100,FC,33
2008,217100,FF,273
2008,217100,FS,5
2008,217100,FT,89
2008,217100,IN,4
2008,217100,PO,1
2008,217100,SI,112
2008,217100,SL,96
2008,218596,CH,16
2008,218596,CU,5
2008,218596,FC,6
2008,218596,FF,63
2008,218596,FT,18
2008,218596,KC,1
2008,218596,KN,2
2008,218596,SI,33
2008,218596,SL,16
2008,218894,CU,1
2008,218894,FF,10
2008,218894,SL,3
2008,219194,CH,1
2008,219194,FF,7
2008,219194,FT,5
2008,228594,FF,1
2008,232694,CH,210
2008,232694,CU,240
2008,232694,FC,176
2008,232694,FF,866
2008,232694,FS,37
2008,232694,FT,203
2008,232694,IN,42
2008,232694,KC,16
2008,232694,KN,10
2008,232694,PO,2
2008,232694,SI,344
2008,232694,SL,446
2008,234194,CH,1
2008,234194,CU,6
2008,234194,FF,25
2008,234194,FT,4
2008,234194,SI,5
2008,234194,SL,4
2008,236155,CH,30
2008,236155,CU,17
2008,236155,FC,3
2008,236155,FF,51
2008,236155,FS,1
2008,236155,FT,17
2008,236155,KN,1
2008,236155,SI,12
2008,236155,SL,36
2008,237346,FF,5
2008,239795,CH,4
2008,239795,CU,1
2008,239795,FF,19
2008,239795,FS,1
2008,239795,FT,2
2008,239795,SI,11
2008,239795,SL,7
2008,240694,SI,1
2008,275930,CH,60
2008,275930,CU,61
2008,275930,FC,56
2008,275930,FF,513
2008,275930,FS,18
2008,275930,FT,113
2008,275930,KC,5
2008,275930,KN,27
2008,275930,PO,2
2008,275930,SI,295
2008,275930,SL,121
2008,276054,CH,6
2008,276054,CU,5
2008,276054,FF,12
2008,276054,FT,3
2008,276054,SI,9
2008,276054,SL,7
2008,276055,CH,263
2008,276055,CU,217
2008,276055,FA,1
2008,276055,FC,174
2008,276055,FF,966
2008,276055,FS,57
2008,276055,FT,224
2008,276055,IN,35
2008,276055,KC,7
2008,276055,KN,9
2008,276055,PO,1
2008,276055,SI,331
2008,276055,SL,428
2008,276336,CH,5
2008,276336,CU,9
2008,276336,FF,27
2008,276336,FS,3
2008,276336,FT,22
2008,276336,SI,24
2008,276336,SL,13
2008,276346,CH,122
2008,276346,CU,108
2008,276346,FC,102
2008,276346,FF,566
2008,276346,FO,2
2008,276346,FS,15
2008,276346,FT,181
2008,276346,IN,6
2008,276346,KC,11
2008,276346,KN,12
2008,276346,SI,206
2008,276346,SL,257
2008,276351,FC,1
2008,276351,FF,3
2008,276351,SI,1
2008,276351,SL,3
2008,276354,CH,98
2008,276354,CU,71
2008,276354,FC,39
2008,276354,FF,334
2008,276354,FS,7
2008,276354,FT,86
2008,276354,IN,4
2008,276354,KC,7
2008,276354,PO,2
2008,276354,SI,117
2008,276354,SL,138
2008,276361,CH,23
2008,276361,CU,32
2008,276361,FC,43
2008,276361,FF,226
2008,276361,FS,7
2008,276361,FT,38
2008,276361,IN,2
2008,276361,KN,4
2008,276361,SI,77
2008,276361,SL,68
2008,276371,CH,21
2008,276371,CU,32
2008,276371,FA,1
2008,276371,FC,14
2008,276371,FF,140
2008,276371,FS,3
2008,276371,FT,19
2008,276371,KC,3
2008,276371,SI,51
2008,276371,SL,28
2008,276372,CH,54
2008,276372,CU,40
2008,276372,FC,35
2008,276372,FF,268
2008,276372,FS,9
2008,276372,FT,56
2008,276372,KC,1
2008,276372,PO,1
2008,276372,SI,182
2008,276372,SL,157
2008,276376,CH,48
2008,276376,CU,59
2008,276376,FA,2
2008,276376,FC,6
2008,276376,FF,188
2008,276376,FS,32
2008,276376,FT,72
2008,276376,IN,13
2008,276376,SI,131
2008,276376,SL,58
2008,276377,CH,78
2008,276377,CU,76
2008,276377,FC,21
2008,276377,FF,217
2008,276377,FS,9
2008,276377,FT,54
2008,276377,KC,9
2008,276377,KN,2
2008,276377,SI,100
2008,276377,SL,142
2008,276514,SI,2
2008,276514,SL,1
2008,276519,CH,364
2008,276519,CU,235
2008,276519,FC,66
2008,276519,FF,871
2008,276519,FS,58
2008,276519,FT,332
2008,276519,IN,20
2008,276519,KC,9
2008,276519,KN,4
2008,276519,PO,1
2008,276519,SI,400
2008,276519,SL,239
2008,276520,CH,17
2008,276520,CU,25
2008,276520,FC,16
2008,276520,FF,111
2008,276520,FS,3
2008,276520,FT,6
2008,276520,SI,32
2008,276520,SL,41
2008,276545,CH,209
2008,276545,CU,180
2008,276545,FC,141
2008,276545,FF,918
2008,276545,FS,30
2008,276545,FT,187
2008,276545,KC,17
2008,276545,KN,27
2008,276545,PO,4
2008,276545,SI,378
2008,276545,SL,447
2008,276547,CH,66
2008,276547,CU,42
2008,276547,FC,46
2008,276547,FF,188
2008,276547,FS,4
2008,276547,FT,40
2008,276547,KC,2
2008,276547,KN,1
2008,276547,SI,78
2008,276547,SL,57
2008,276914,CH,1
2008,276914,FT,3
2008,277405,FF,2
2008,277405,FT,1
2008,277405,SL,1
2008,277417,CU,1
2008,277417,FC,11
2008,277417,FF,6
2008,277417,FT,5
2008,277417,KC,1
2008,277417,SI,2
2008,279566,CH,9
2008,279566,CU,9
2008,279566,FC,2
2008,279566,FF,42
2008,279566,FT,23
2008,279566,KC,1
2008,279566,PO,1
2008,279566,SI,21
2008,279566,SL,16
2008,279571,CH,4
2008,279571,CU,2
2008,279571,FC,5
2008,279571,FF,16
2008,279571,FT,1
2008,279571,SI,3
2008,279577,CH,113
2008,279577,CU,54
2008,279577,FA,1
2008,279577,FC,23
2008,279577,FF,294
2008,279577,FS,8
2008,279577,FT,100
2008,279577,KC,5
2008,279577,KN,5
2008,279577,PO,1
2008,279577,SI,98
2008,279577,SL,61
2008,279782,FF,5
2008,279782,SI,4
2008,279782,SL,1
2008,279824,CU,4
2008,279824,FC,3
2008,279824,FF,2
2008,279824,FT,4
2008,279824,SI,4
2008,279824,SL,1
2008,279827,CH,28
2008,279827,CU,36
2008,279827,FC,11
2008,279827,FF,201
2008,279827,FS,10
2008,279827,FT,41
2008,279827,KC,4
2008,279827,PO,2
2008,279827,SI,108
2008,279827,SL,120
2008,279913,CH,149
2008,279913,CU,134
2008,279913,FA,3
2008,279913,FC,79
2008,279913,FF,431
2008,279913,FS,39
2008,279913,FT,100
2008,279913,KC,3
2008,279913,PO,2
2008,279913,SI,140
2008,279913,SL,173
2008,280061,CH,19
2008,280061,CU,34
2008,280061,FC,11
2008,280061,FF,99
2008,280061,FS,1
2008,280061,FT,27
2008,280061,SI,43
2008,280061,SL,33
2008,282332,CH,19
2008,282332,CU,8
2008,282332,FC,5
2008,282332,FF,45
2008,282332,FS,11
2008,282332,FT,27
2008,282332,KC,1
2008,282332,PO,1
2008,282332,SI,14
2008,282332,SL,14
2008,282562,SI,2
2008,282567,CH,1
2008,282567,CU,7
2008,282567,FF,18
2008,282567,FT,2
2008,282567,SI,7
2008,282567,SL,3
2008,282597,CH,16
2008,282597,CU,12
2008,282597,FC,4
2008,282597,FF,37
2008,282597,FS,1
2008,282597,FT,9
2008,282597,KC,2
2008,282597,SI,23
2008,282597,SL,17
2008,282656,CH,14
2008,282656,CU,10
2008,282656,FC,6
2008,282656,FF,112
2008,282656,FS,1
2008,282656,FT,26
2008,282656,SI,38
2008,282656,SL,38
2008,282905,CH,4
2008,282905,FF,8
2008,282905,FT,1
2008,283051,CH,26
2008,283051,CU,15
2008,283051,FC,2
2008,283051,FF,33
2008,283051,FS,17
2008,283051,FT,27
2008,283051,SI,38
2008,283051,SL,6
2008,283166,FF,1
2008,283166,SL,1
2008,284566,CH,14
2008,284566,CU,10
2008,284566,FC,2
2008,284566,FF,30
2008,284566,FT,23
2008,284566,SI,16
2008,284566,SL,23
2008,285068,CH,9
2008,285068,CU,21
2008,285068,FC,25
2008,285068,FF,57
2008,285068,FT,6
2008,285068,KC,11
2008,285068,KN,4
2008,285068,SI,26
2008,285068,SL,37
2008,285078,CH,336
2008,285078,CU,213
2008,285078,FA,1
2008,285078,FC,101
2008,285078,FF,783
2008,285078,FO,1
2008,285078,FS,36
2008,285078,FT,170
2008,285078,IN,25
2008,285078,KC,19
2008,285078,KN,32
2008,285078,SI,339
2008,285078,SL,423
2008,285079,CU,1
2008,285079,FF,4
2008,285079,SI,1
2008,285079,SL,2
2008,285131,CH,173
2008,285131,CU,94
2008,285131,FA,5
2008,285131,FC,50
2008,285131,FF,578
2008,285131,FO,1
2008,285131,FS,26
2008,285131,FT,238
2008,285131,IN,2
2008,285131,KC,5
2008,285131,KN,4
2008,285131,PO,3
2008,285131,SI,176
2008,285131,SL,169
2008,291565,CH,67
2008,291565,CU,55
2008,291565,FC,36
2008,291565,FF,253
2008,291565,FS,5
2008,291565,FT,81
2008,291565,KN,8
2008,291565,PO,1
2008,291565,SI,151
2008,291565,SL,102
2008,294558,CH,173
2008,294558,CU,203
2008,294558,EP,1
2008,294558,FC,133
2008,294558,FF,756
2008,294558,FS,21
2008,294558,FT,169
2008,294558,IN,8
2008,294558,KC,19
2008,294558,KN,19
2008,294558,PO,1
2008,294558,SI,291
2008,294558,SL,359
2008,324432,CH,95
2008,324432,CU,59
2008,324432,FC,12
2008,324432,FF,401
2008,324432,FS,13
2008,324432,FT,103
2008,324432,IN,6
2008,324432,KC,2
2008,324432,PO,2
2008,324432,SI,170
2008,324432,SL,88
2008,325392,CH,45
2008,325392,CU,48
2008,325392,FC,53
2008,325392,FF,342
2008,325392,FS,7
2008,325392,FT,65
2008,325392,KC,1
2008,325392,SI,135
2008,325392,SL,97
2008,333292,CH,58
2008,333292,CU,73
2008,333292,FA,3
2008,333292,FC,70
